ID,name and surname,score,working environment
549,Jordan Russell,30,Informatics
3618,Lilianna Richards,30,Informatics
3625,Caroline Howard,30,Informatics
5656,Steven Martin,30,Informatics
4468,Eric Wright,30,Informatics
4565,Jared Morris,30,Informatics
518,Lily Parker,30,Informatics
6830,Robert Cole,30,Informatics
6972,Garry Ellis,29,Informatics
4525,Melanie Reed,29,Informatics
6083,Valeria Ryan,29,Informatics
132,Carl Murphy,29,Informatics
2782,Carl Clark,29,Informatics
4729,Bruce Wilson,29,Informatics
3899,Sienna Richards,29,Informatics
5632,Preston Walker,29,Informatics
5634,Lily Morgan,29,Informatics
3078,Steven Allen,29,Informatics
5967,Cadie Johnston,29,Informatics
2157,Oliver Morgan,28,Informatics
185,Ada Thomas,28,Informatics
2131,Alfred Crawford,28,Informatics
2972,Anna Moore,28,Informatics
6449,Maddie Evans,28,Informatics
6017,Samantha Campbell,28,Informatics
346,David Craig,27,Informatics
6728,Adrian Holmes,27,Informatics
122,Ryan Ryan,27,Informatics
5975,Adrianna Morris,27,Informatics
4473,Dominik Owens,27,Informatics
5544,Victor Stewart,27,Informatics
2125,Maya Cole,27,Informatics
5742,Connie Allen,27,Informatics
4779,Violet Tucker,26,Informatics
6480,Charlotte Hamilton,26,Informatics
2649,Chloe Cunningham,26,Informatics
1177,Carlos Morrison,26,Informatics
6170,Tara Gibson,26,Informatics
2206,Fiona Thompson,26,Informatics
4534,Kelvin Turner,26,Informatics
5688,Aida Harrison,26,Informatics
5924,Ted Lloyd,26,Informatics
4509,Chester Kelly,25,Informatics
4503,Dale Richardson,25,Informatics
6345,Frederick Thomas,25,Informatics
5804,Max Richards,25,Informatics
5667,Chelsea Johnston,24,Informatics
5651,Derek Walker,24,Informatics
4069,Frederick Cunningham,24,Informatics
5629,Natalie Jones,24,Informatics
5628,Eleanor Robinson,24,Informatics
2165,Ryan Martin,24,Informatics
6359,Kate Wilson,24,Informatics
6536,Lucy Kelley,24,Informatics
1969,Audrey Gibson,24,Informatics
19,Adam Wright,24,Informatics
2218,Emma Smith,23,Informatics
4146,Miley Smith,23,Informatics
5925,Roman Ross,23,Informatics
297,Gianna Cunningham,22,Informatics
5525,Chelsea Casey,22,Informatics
5769,Maximilian Richards,22,Informatics
4153,Brooke Richardson,21,Informatics
4276,Clark Ellis,21,Informatics
2862,Arthur Crawford,21,Informatics
5874,Blake Foster,21,Informatics
29,Ryan Ellis,21,Informatics
2211,Alan Higgins,20,Informatics
2217,Emma Farrell,20,Informatics
5828,Heather Johnson,20,Informatics
5548,Nicholas Bennett,20,Informatics
5519,Daisy Bennett,20,Informatics
4130,Sofia Barnes,18,Informatics
5573,Tess Brooks,18,Informatics
4169,Olivia Jones,18,Informatics
5552,Preston Moore,18,Informatics
8,Alberta Roberts,18,Informatics
6122,Evelyn Rogers,18,Informatics
5940,Jenna Hawkins,18,Informatics
5971,Bruce Hamilton,18,Informatics
5473,Madaline Baker,17,Informatics
5959,Martin Bennett,17,Informatics
2135,Sienna Ryan,17,Informatics
2144,Paige Russell,17,Informatics
4185,Edwin Richards,17,Informatics
154,Rosie Morrison,17,Informatics
4048,Kimberly Reed,17,Informatics
120,Tess Myers,17,Informatics
195,Miley Andrews,17,Informatics
5915,April Hill,17,Informatics
6059,Madaline Murphy,17,Informatics
36,Alexander Russell,17,Informatics
2126,Stella Montgomery,17,Informatics
2215,Adrian Barnes,16,Informatics
4031,Kevin Moore,16,Informatics
4039,Vincent Walker,15,Informatics
4193,Adrianna Kelly,15,Informatics
178,Fenton Stevens,15,Informatics
16,Grace Higgins,15,Informatics
6467,Chelsea Lloyd,15,Informatics
5920,Michael Myers,15,Informatics
6452,Chelsea Brooks,14,Informatics
5994,Abigail Richards,14,Informatics
4187,Lucia Ryan,14,Informatics
4141,Roman Gray,14,Informatics
6391,Chester Robinson,14,Informatics
6037,Amanda Armstrong,14,Informatics
152,Alexia Morrison,14,Informatics
6113,Brianna Spencer,14,Informatics
2284,Chelsea Thomas,14,Informatics
2156,Kimberly Andrews,13,Informatics
5603,Dainton Hall,13,Informatics
61,Lydia Hunt,13,Informatics
37,Max Dixon,13,Informatics
5928,Patrick Farrell,13,Informatics
5888,Chloe Dixon,13,Informatics
4088,Maddie Kelley,13,Informatics
5738,Adrianna Barrett,13,Informatics
6445,Emily Mason,13,Informatics
6058,Samantha Richardson,12,Informatics
64,Alissa Harper,12,Informatics
5496,Kirsten Ross,12,Informatics
6406,Natalie Robinson,12,Informatics
5988,Sawyer Hill,12,Informatics
5729,Paige Holmes,12,Informatics
4161,Max Morgan,12,Informatics
197,Nicole Armstrong,12,Informatics
5565,Kate Smith,12,Informatics
6127,Amanda Warren,12,Informatics
2123,Preston Kelley,12,Informatics
6468,Amber Wilson,12,Informatics
5523,Edgar Harrison,12,Informatics
113,Eddy Warren,12,Informatics
2189,Jared Bennett,12,Informatics
6356,Kristian Robinson,12,Informatics
2282,Alisa Mitchell,12,Informatics
2175,Freddie Higgins,12,Informatics
5614,Sofia Parker,12,Informatics
6168,Elian Riley,12,Informatics
6446,Oliver Wells,12,Informatics
5602,Tyler Andrews,12,Informatics
4061,Vivian Stevens,12,Informatics
5753,Cherry Ferguson,12,Informatics
2264,Amber Clark,12,Informatics
2216,Freddie Clark,12,Informatics
5623,Dexter Campbell,12,Informatics
6180,Owen Higgins,12,Informatics
4094,Thomas Bailey,12,Informatics
6011,Jessica Kelly,12,Informatics
6175,Stella Morrison,11,Informatics
5719,Lucas Howard,11,Informatics
11,Aston Morrison,11,Informatics
5903,Julia Carroll,11,Informatics
5726,Stuart Tucker,11,Informatics
6159,Abigail Wells,11,Informatics
5946,Miley Adams,11,Informatics
5930,Kevin Williams,11,Informatics
5517,Nicole Johnston,11,Informatics
33,Owen Bailey,11,Informatics
5737,Eleanor Andrews,11,Informatics
5970,Carlos Johnston,11,Informatics
5492,Bruce Sullivan,11,Informatics
2293,Lily Douglas,11,Informatics
5902,Derek Gray,11,Informatics
5843,Ellia Andrews,11,Informatics
5624,Savana Carroll,11,Informatics
6019,Ellia Lloyd,11,Informatics
5633,Tyler Douglas,11,Informatics
4050,Emily Crawford,11,Informatics
5611,Eddy Tucker,11,Informatics
4080,Julia Fowler,11,Informatics
4100,Anna Craig,11,Informatics
2303,Caroline Smith,11,Informatics
5595,Camila Scott,11,Informatics
6066,Melissa Casey,11,Informatics
2161,Byron Edwards,11,Informatics
4135,Rubie Ross,11,Informatics
5666,Sawyer Brooks,11,Informatics
2301,Henry Barnes,11,Informatics
6400,Jenna Edwards,11,Informatics
4163,Elian Anderson,11,Informatics
6086,Gianna Myers,11,Informatics
6380,Andrew Lloyd,11,Informatics
6369,Stella Myers,11,Informatics
6092,Robert Kelly,11,Informatics
5689,Belinda Howard,11,Informatics
5820,Jasmine Craig,11,Informatics
