ID,name and surname,score,working environment
5922,April Thompson,14,Instruction
6401,Justin Brown,14,Instruction
5625,Dominik Hall,14,Instruction
177,Richard Wright,14,Instruction
2143,Audrey Moore,14,Instruction
1,Emily Myers,14,Instruction
5531,Adrian Scott,14,Instruction
5467,Arthur Spencer,14,Instruction
40,Adele Lloyd,13,Instruction
5724,Justin Harris,13,Instruction
5761,Deanna Farrell,13,Instruction
6376,Tony Hamilton,13,Instruction
4096,Jessica Hill,13,Instruction
5876,Lana Cunningham,13,Instruction
165,Maximilian Owens,12,Instruction
5541,Max Bailey,12,Instruction
5530,Aston Elliott,12,Instruction
5495,Rebecca Armstrong,12,Instruction
5854,Camila Craig,12,Instruction
5867,Alford Edwards,12,Instruction
6,Penelope Richardson,12,Instruction
5912,Adelaide Smith,12,Instruction
2248,Alexia Alexander,12,Instruction
5965,Charlotte Russell,12,Instruction
6121,Alfred Anderson,12,Instruction
2222,Nicole Campbell,12,Instruction
2133,Grace Chapman,12,Instruction
6123,Henry Rogers,12,Instruction
4085,Kelvin Walker,12,Instruction
6048,William Casey,11,Instruction
126,Brooke Bailey,11,Instruction
6384,Amanda Holmes,11,Instruction
4112,Audrey Johnson,11,Instruction
6442,Rubie Clark,11,Instruction
6463,Roman Crawford,11,Instruction
2184,Tony Reed,11,Instruction
5502,Miranda Moore,11,Instruction
5518,Charlie Russell,11,Instruction
2275,George Douglas,11,Instruction
5,Amy Myers,11,Instruction
6183,Olivia Elliott,11,Instruction
6080,Connie Walker,11,Instruction
6151,Alexander Kelly,11,Instruction
4120,Owen Nelson,11,Instruction
4190,Sienna Russell,11,Instruction
5617,Ryan Cameron,11,Instruction
5649,Brianna Holmes,11,Instruction
6112,Miley Russell,11,Instruction
6090,Vivian Scott,11,Instruction
6088,Naomi Montgomery,11,Instruction
6006,Rafael Brooks,11,Instruction
