ID,name and surname,score,working environment
6125,Lucas Morgan,16,Worker
5906,Lyndon Hall,16,Worker
5594,Melanie Ross,15,Worker
5547,Derek Williams,14,Worker
4062,Jasmine Douglas,14,Worker
5968,Kelsey Hawkins,14,Worker
70,Marcus Andrews,14,Worker
6073,Vincent Cooper,14,Worker
90,Antony Hill,14,Worker
2214,Lucy Richardson,14,Worker
2278,Roman Smith,13,Worker
2203,Thomas Cole,13,Worker
5664,Maximilian Harrison,13,Worker
5786,Justin Barnes,13,Worker
5957,Eddy Hamilton,13,Worker
6071,Adam Lloyd,13,Worker
6339,George Nelson,13,Worker
4086,Oliver Murray,13,Worker
4066,Harold Alexander,13,Worker
5553,Kimberly Bailey,13,Worker
6456,Julia Morgan,13,Worker
142,Lyndon Warren,13,Worker
4103,Sienna Foster,13,Worker
4118,Lily Anderson,13,Worker
105,Sophia Miller,13,Worker
6171,Edgar Thomas,13,Worker
5851,Thomas West,13,Worker
5810,Michael Morrison,13,Worker
5591,Annabella Roberts,13,Worker
6193,Carlos Smith,12,Worker
5561,John Carter,12,Worker
4064,Justin Harrison,12,Worker
6404,Fenton Walker,12,Worker
4189,Lilianna Foster,12,Worker
4084,Ellia Carroll,12,Worker
6348,Oliver Kelley,12,Worker
6370,Thomas Murray,12,Worker
4148,Jessica Sullivan,12,Worker
4133,Briony Payne,12,Worker
5714,Sophia Owens,12,Worker
4115,Garry Kelly,12,Worker
4058,Ellia Smith,12,Worker
6367,Darcy Johnston,12,Worker
5702,Lilianna Hunt,12,Worker
4043,Kelsey Howard,12,Worker
27,Violet Morrison,12,Worker
5619,Carina Miller,12,Worker
52,Martin Douglas,12,Worker
56,Jared Reed,12,Worker
76,Jenna Elliott,12,Worker
81,Derek Reed,12,Worker
82,Blake Mason,12,Worker
84,Edith Ross,12,Worker
114,Sophia Warren,12,Worker
123,Eleanor Payne,12,Worker
131,Melanie Gibson,12,Worker
140,Florrie Myers,12,Worker
162,Aida Gibson,12,Worker
2169,Alexia Russell,12,Worker
2183,Jasmine Hill,12,Worker
2207,Darcy Fowler,12,Worker
5687,Lyndon Rogers,12,Worker
2245,Honey Allen,12,Worker
2247,Chelsea Richards,12,Worker
2276,Alexia West,12,Worker
17,William Bennett,12,Worker
4033,Ada Sullivan,12,Worker
4042,Harold Harper,12,Worker
5746,Paige Grant,12,Worker
0,Alan Spencer,12,Worker
6146,Madaline Carroll,12,Worker
5913,Brooke Armstrong,12,Worker
5885,Elian Dixon,12,Worker
5895,Penelope Rogers,12,Worker
5773,Rebecca Phillips,12,Worker
5497,Andrew Morgan,12,Worker
5551,Penelope Grant,12,Worker
6064,Kevin Craig,12,Worker
5909,Frederick Johnson,12,Worker
6031,Justin Taylor,12,Worker
5498,Sam Williams,12,Worker
6024,Aston Perry,12,Worker
5937,Jared Wells,12,Worker
5461,Grace Douglas,12,Worker
5534,Mary Barrett,12,Worker
5992,Adam Harrison,12,Worker
5961,Cherry Richardson,12,Worker
5485,Sarah Johnston,12,Worker
6099,Edith Allen,12,Worker
6070,Chester Morgan,12,Worker
5974,Alan Wells,12,Worker
5831,Arnold Reed,12,Worker
5540,Alan Robinson,12,Worker
5515,Frederick Harrison,12,Worker
5452,Florrie Bailey,12,Worker
6116,Mike Gray,12,Worker
5794,Emma Baker,12,Worker
5605,Haris Fowler,11,Worker
2197,Rafael Holmes,11,Worker
5935,Daisy Wilson,11,Worker
5694,Bruce Morgan,11,Worker
5578,Adison Owens,11,Worker
2261,Sarah Hunt,11,Worker
2190,Sofia Sullivan,11,Worker
5963,Martin Nelson,11,Worker
5948,Brooke Barnes,11,Worker
2228,Elian Sullivan,11,Worker
51,Luke Morgan,11,Worker
47,Carina Thompson,11,Worker
2142,Dominik Taylor,11,Worker
5488,Briony Sullivan,11,Worker
39,Jordan Gray,11,Worker
2213,Dominik Harper,11,Worker
5852,Henry Elliott,11,Worker
86,Leonardo Jones,11,Worker
5584,Michelle Barnes,11,Worker
5881,Grace Farrell,11,Worker
5642,Alissa Cole,11,Worker
5626,Owen Mitchell,11,Worker
77,Penelope Davis,11,Worker
5586,Adele Crawford,11,Worker
5521,Joyce West,11,Worker
5508,Isabella Dixon,11,Worker
5653,Carina Jones,11,Worker
147,Alissa Riley,11,Worker
62,Arthur Hamilton,11,Worker
5657,Julian Mitchell,11,Worker
59,Michael Murray,11,Worker
161,Lucy Wright,11,Worker
174,Jessica Dixon,11,Worker
190,Daryl Smith,11,Worker
191,Gianna Edwards,11,Worker
5620,Charlotte Barrett,11,Worker
2130,Abraham Carter,11,Worker
5477,Elise Kelley,11,Worker
2296,Samantha Rogers,11,Worker
6104,Paul Mason,11,Worker
6387,Preston Morgan,11,Worker
6057,Jordan Davis,11,Worker
6375,Edith Casey,11,Worker
6078,Annabella Robinson,11,Worker
6084,George Adams,11,Worker
6343,Julian Taylor,11,Worker
6089,Carlos Cole,11,Worker
6094,Amelia Wilson,11,Worker
4109,Edith Cole,11,Worker
4116,Audrey Roberts,11,Worker
6109,Lucas Myers,11,Worker
6395,Andrew Gibson,11,Worker
4136,Roland Richardson,11,Worker
5456,Kevin Hunt,11,Worker
4167,Paul Johnston,11,Worker
4168,Jacob Barnes,11,Worker
4188,Albert Murphy,11,Worker
4194,Miranda Alexander,11,Worker
6178,Marcus Alexander,11,Worker
5757,Alexia Holmes,11,Worker
5725,Thomas Andrews,11,Worker
6157,Emma Dixon,11,Worker
4079,Adelaide Craig,11,Worker
5705,Adelaide Grant,11,Worker
6051,Patrick Casey,11,Worker
6434,Carlos Cooper,11,Worker
6402,Grace Gray,11,Worker
6042,Tara Montgomery,11,Worker
6414,Miranda Ross,11,Worker
5576,Evelyn Martin,11,Worker
5989,Lana Wilson,11,Worker
5460,Roland Thompson,11,Worker
5474,Adrian Henderson,11,Worker
6470,Alen Parker,11,Worker
5699,Roland West,11,Worker
6010,Lucas Richards,11,Worker
4051,Preston Allen,11,Worker
6436,Adam Carroll,11,Worker
4046,Vivian Gibson,11,Worker
5789,Jared Howard,10,Worker
6478,Ryan Davis,9,Worker
5670,Belinda Moore,9,Worker
5806,John Gibson,9,Worker
5715,William Elliott,9,Worker
2246,Alissa Elliott,9,Worker
5781,Wilson Thomas,9,Worker
5713,Sofia Gray,9,Worker
6029,Spike Adams,9,Worker
5767,Edwin Campbell,8,Worker
2235,Savana Sullivan,7,Worker
5560,Tara Scott,7,Worker
2298,Isabella Cunningham,7,Worker
4107,Jared Taylor,7,Worker
6098,Sarah Montgomery,7,Worker
5898,Emily Ferguson,7,Worker
5650,Nicole Davis,7,Worker
6454,Violet Cole,7,Worker
5643,Antony Smith,7,Worker
5506,Maximilian Henderson,7,Worker
196,Bruce Hall,7,Worker
2180,Cadie Miller,7,Worker
4128,Ryan Murray,7,Worker
